"caseid_new","w2_section","w1_partyid7","w1_ppc10017","w1_ppp20071","w1_ppp20072","w1_ppagecat","w1_ppeducat","w1_ppethm","w1_ppRace_1","w1_ppRace_2","w1_ppRace_3","w1_ppRace_4","w1_ppRace_5","w1_ppRace_6","w1_ppgender","w1_pphhhead","w1_pphouse","w1_ppincimp_cat","w1_ppmarit","w1_ppmsacat","w1_PPREG4","w1_pprent","w1_PPT18OV","w1_ppwork","w1_xlgb","w1_partnership_status","w1_prior_identity_lgb","w1_same_sex_couple","w1_same_sex_couple_gender","w1_q4","w1_q5","w1_q6a","w1_q6b","w1_q9","w1_q10","w1_q11","w1_q12","w1_q14","w1_q16","w1_q17","w1_attraction","w1_identity_all","w1_q23","w1_otherdate_all","w1_married","w1_age_when_met","w1_time_from_met_to_rel","w1_subject_race","w1_partner_mother_yrsed","w1_subject_mother_yrsed","w1_partner_yrsed","w1_subject_yrsed","w1_either_internet_adjusted","w1_smart_phone","w1_children_in_hh"
2255555,1,7,1,1,3,2,4,2,0,1,0,0,0,0,1,0,1,3,5,1,3,1,2,1,2,2,0,0,0,2,0,2,5,30,10,1,5,13,12,0,1,1,1,1,0,15,6,2,0,17,13,16,0,1,0
2256865,1,6,2,2,5,2,3,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,2,7,2,1,0,0,0,2,0,1,1,34,13,9,5,10,0,1,1,1,3,1,1,22,0,1,12,13,17,13,1,0,1
2257097,1,3,1,-2,6,4,2,1,1,0,0,0,0,0,2,1,1,3,1,1,1,1,3,2,2,1,0,0,0,1,0,1,1,51,10,9,4,9,2,1,1,1,3,1,1,19,0.25,1,12,12,13,12,0,1,0
2257523,0,6,1,-2,5,3,4,1,1,0,0,0,0,0,2,1,3,2,3,1,3,2,2,1,2,2,0,0,0,1,0,1,1,43,12,9,3,10,2,1,1,1,3,2,0,33,5.4166259765625,1,12,13,16,17,0,1,0
2258307,1,1,-2,1,2,6,1,5,1,0,1,0,0,0,1,1,1,2,1,1,2,1,3,5,2,1,0,0,0,2,0,1,1,66,10,9,3,8,0,2,1,1,4,1,1,30,1.0833740234375,3,12,12,13,9,0,NA,0
2258769,1,5,2,-2,6,5,3,1,1,0,0,0,0,0,1,1,1,1,1,0,3,1,2,5,2,1,0,0,0,2,0,1,1,59,10,9,5,10,0,1,1,1,4,1,1,18,0,1,12,13,13,13,0,0,0
2259031,1,2,1,1,4,5,2,1,1,0,0,0,0,0,1,1,1,4,1,1,2,1,1,1,2,1,0,0,0,2,0,1,1,53,12,9,2,9,2,2,1,1,3,1,1,39,0,1,12,12,16,12,1,1,1
2261673,1,2,1,2,5,5,4,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,3,1,2,1,0,0,0,2,0,1,1,54,13,10,7,6,0,2,1,1,3,1,1,35,0.3333740234375,1,13,10,17,16,0,1,1
2264059,1,6,1,-2,6,4,2,1,1,0,0,0,0,0,1,0,1,3,1,1,4,2,3,1,2,1,0,0,0,2,0,1,1,52,10,9,5,11,2,1,1,1,1,1,1,17,0,1,12,14,13,12,0,1,0
2265281,1,6,1,2,2,4,4,1,1,0,0,0,0,0,2,1,1,4,1,1,1,1,2,1,1,1,1,0,0,1,2,1,1,52,10,9,1,9,0,1,2,4,3,1,1,31,0.5,1,12,12,13,17,0,1,1
2267467,0,6,3,2,6,6,1,4,1,0,0,0,0,0,2,1,1,1,3,1,3,1,1,5,2,3,0,0,0,1,0,2,1,66,9,1,4,8,2,2,1,1,1,1,0,48,0.4166259765625,1,0,12,12,10,0,0,0
2267513,1,5,1,2,5,2,4,2,0,1,0,0,0,0,2,1,3,3,5,1,1,1,1,1,2,2,0,0,0,1,0,1,2,29,13,13,5,13,3,0,1,1,2,1,0,27,0.5,2,17,17,17,17,0,1,0
2270949,1,7,1,-2,5,4,4,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,2,1,2,1,1,1,1,1,1,1,1,49,10,9,7,9,0,1,5,2,1,1,1,32,0,1,12,12,13,17,0,1,0
2271349,1,7,2,2,6,6,2,5,1,0,1,0,0,0,1,1,2,3,1,1,1,1,2,5,2,1,0,0,0,2,0,1,1,72,9,9,4,9,0,2,1,1,1,1,1,39,0.25,3,12,12,12,12,0,0,0
2272975,0,5,1,2,4,2,4,1,1,0,0,0,0,0,2,1,3,1,5,1,2,2,1,1,2,2,0,0,0,1,0,1,1,29,10,11,3,12,3,0,1,1,3,2,0,25,0,1,14,16,13,16,1,1,0
2275209,1,1,2,2,2,6,2,1,1,0,0,0,0,0,2,1,4,1,1,1,3,1,2,1,2,1,0,0,0,1,0,1,1,73,9,9,1,3,0,1,1,1,1,1,1,19,0.5,1,12,5.5,12,12,0,0,0
2275771,0,7,1,1,4,3,3,2,0,1,0,0,0,0,1,0,3,3,5,1,1,1,1,1,2,2,0,0,0,2,0,5,5,26,12,9,7,10,5,0,1,1,1,2,0,34,0.0833740234375,2,12,13,16,13,0,1,0
2277693,1,1,2,1,3,5,1,1,1,0,0,0,0,0,2,1,3,1,2,1,4,2,2,6,2,2,0,0,0,1,0,1,1,58,12,11,1,9,2,2,1,1,3,1,0,52,0,1,14,12,16,10,0,0,1
2278063,1,2,1,2,2,5,2,1,1,0,0,0,0,0,2,1,3,3,1,1,2,2,3,1,2,1,0,0,0,1,0,1,1,58,10,9,3,9,7,1,1,1,1,1,1,8,10.75,1,12,12,13,12,0,1,0
2279685,1,3,1,2,2,5,4,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,58,12,10,2,12,0,1,1,1,1,2,1,21,0.166748046875,1,13,16,16,16,0,1,0
2280109,0,6,1,1,4,5,3,1,1,0,0,0,0,0,2,1,3,3,4,1,4,2,6,1,1,3,1,1,2,2,1,1,1,57,9,9,5,9,2,2,4,3,1,1,0,44,0,1,12,12,12,13,0,1,0
2280139,0,7,1,-2,4,1,3,1,1,0,0,0,0,0,2,0,1,4,5,1,1,1,3,1,2,2,0,0,0,1,0,1,1,21,10,12,5,12,3,0,1,1,4,1,0,18,0.1666259765625,1,16,16,13,13,0,1,1
2280829,1,5,1,-2,6,5,2,1,1,0,0,0,0,0,2,1,1,2,1,1,1,1,2,6,2,1,0,0,0,1,0,1,1,57,9,8,4,8,0,2,1,1,3,1,1,21,0.25,1,12,12,12,12,0,1,0
2281739,1,1,1,1,5,6,1,1,1,0,0,0,0,0,2,1,4,2,1,0,4,1,3,2,2,1,0,0,0,1,0,1,1,60,9,9,1,9,4,2,1,1,2,1,1,29,2.1666259765625,1,12,12,12,10,0,1,0
2282833,1,5,1,2,4,5,1,1,1,0,0,0,0,0,1,0,2,1,3,1,2,2,3,6,2,2,0,0,0,2,0,1,1,48,9,9,5,9,0,1,1,1,1,1,0,45,0,1,12,12,12,9,0,1,0
2283143,1,1,1,1,1,7,2,1,1,0,0,0,0,0,1,1,1,3,1,1,3,1,3,5,2,1,0,0,0,2,0,1,1,85,9,9,1,9,0,1,1,1,1,1,1,18,0.083251953125,1,12,12,12,12,0,1,0
2283455,1,1,1,1,2,5,4,4,1,0,0,0,0,0,1,1,1,3,1,1,4,1,2,1,2,1,0,0,0,2,0,1,1,59,10,11,1,9,0,1,1,1,1,1,1,22,0,1,14,12,13,16,0,1,0
2283987,1,6,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,3,1,1,1,1,2,1,2,1,0,0,0,2,0,1,2,59,9,9,7,7,1,1,1,1,1,1,1,43,0.416748046875,2,12,11,12,11,0,1,0
2283991,1,7,2,1,5,5,3,2,0,1,0,0,0,0,1,1,1,1,1,1,3,1,2,1,2,1,0,0,0,2,0,1,2,56,10,4,7,4,10,2,1,1,1,1,1,23,0.25,2,7.5,7.5,13,13,0,0,0
2284087,0,2,1,-2,6,4,4,1,1,0,0,0,0,0,1,1,2,2,5,1,3,1,1,1,2,2,0,0,0,2,0,1,1,45,12,12,5,12,0,0,1,1,2,2,0,54,0,1,16,16,16,16,0,1,0
2284105,1,3,1,-2,6,3,4,1,0,0,0,0,0,1,1,1,1,3,1,1,4,2,2,1,2,1,0,0,0,2,2,1,5,38,12,12,5,13,0,1,1,1,1,1,1,22,0,5,16,17,16,16,0,1,1
2287223,1,7,1,-2,4,4,4,1,1,0,0,0,0,0,1,1,1,4,1,1,1,1,2,1,2,1,0,0,0,2,0,1,1,46,12,10,7,13,0,2,1,1,1,1,1,40,0,1,13,17,16,16,1,1,1
2289087,1,5,2,-2,3,6,1,4,1,0,0,0,0,0,2,1,1,4,1,1,4,1,4,5,2,1,0,0,0,1,0,5,1,70,10,4,2,4,6,2,1,1,3,1,1,17,0.25,1,7.5,7.5,13,10,0,0,1
2291915,1,7,1,-2,6,5,4,1,1,0,0,0,0,0,2,1,3,4,1,1,3,1,2,1,1,1,1,1,2,2,1,1,1,67,10,9,7,9,0,1,5,3,1,1,1,48,0,1,12,12,13,17,0,1,0
2292541,1,2,1,2,3,4,3,1,1,0,0,0,0,0,1,1,1,4,1,1,2,1,2,1,2,1,0,0,0,2,0,1,1,59,14,9,7,9,2,2,1,1,3,1,1,39,0,1,12,12,20,14,0,1,0
2293405,1,6,-2,-2,6,2,3,1,1,0,0,0,0,0,2,1,1,2,1,1,1,1,2,1,2,1,0,0,0,1,0,1,0,34,10,9,2,13,7,1,1,1,3,1,1,10,6.6666259765625,1,12,17,13,13,0,NA,1
2294693,1,7,1,2,3,4,4,1,1,0,0,0,0,0,2,1,1,4,1,1,2,1,3,1,2,1,0,0,0,1,0,1,1,50,13,9,4,12,2,1,1,1,3,1,1,16,0,1,12,16,17,17,0,1,1
2295009,0,7,2,2,1,6,4,4,0,0,0,0,0,1,1,1,1,2,3,1,2,1,1,5,2,3,0,0,0,2,0,1,1,57,12,9,7,13,1,1,1,1,1,1,0,70,0,5,12,17,16,17,0,0,0
2295089,1,1,1,1,2,2,3,1,1,0,0,0,0,0,2,1,1,2,1,1,2,2,2,7,2,1,0,0,0,1,0,1,1,32,9,9,1,6,2,1,1,1,3,1,1,16,0,1,12,10,12,13,0,1,0
2295783,1,6,1,2,4,5,1,4,1,0,0,0,0,0,2,1,1,2,1,1,1,2,2,4,2,1,0,0,0,1,0,3,1,56,9,13,4,10,4,2,1,1,3,1,1,35,0.0833740234375,1,17,13,12,12,0,1,0
2295955,1,5,1,2,6,4,2,1,1,0,0,0,0,0,1,0,1,2,6,1,3,1,2,2,2,2,1,1,1,1,1,1,1,66,12,8,7,8,3,0,5,2,3,1,0,29,0,1,12,12,16,12,0,1,0
2296003,0,5,2,2,5,7,2,1,1,0,0,0,0,0,1,1,1,1,2,1,2,1,1,5,2,3,0,0,0,2,0,1,1,74,9,9,4,9,0,1,1,1,2,1,0,21,0.166748046875,1,12,12,12,12,0,0,0
2296169,1,5,1,1,5,4,3,1,1,0,0,0,0,0,1,1,1,2,1,1,4,1,5,1,2,1,0,0,0,2,0,1,1,58,10,11,6,9,4,1,1,1,1,1,1,24,5,1,14,12,13,13,0,1,1
2296453,1,2,2,2,2,3,4,1,1,0,0,0,0,0,2,1,1,3,1,1,3,1,2,1,2,1,0,0,0,1,0,1,1,42,13,12,2,12,2,1,1,1,3,1,1,18,0.166748046875,1,16,16,17,16,0,0,1
2296791,1,5,1,-2,6,5,4,1,1,0,0,0,0,0,1,1,1,3,1,1,2,1,2,1,2,1,0,0,0,2,0,1,1,55,11,10,7,9,2,1,1,1,1,1,1,25,0,1,13,12,14,20,0,1,1
2296879,1,1,1,1,1,6,4,1,1,0,0,0,0,0,2,1,1,2,1,1,3,1,2,5,2,1,0,0,0,1,0,1,1,72,12,8,3,8,0,1,1,1,3,1,1,21,NA,1,12,12,16,16,0,1,0
2296989,1,1,1,1,2,7,4,1,1,0,0,0,0,0,1,1,1,3,1,1,1,1,2,5,2,1,0,0,0,2,0,1,1,78,9,11,1,1,0,1,1,1,1,1,1,40,0,1,14,0,12,16,0,1,0
2297863,0,3,-2,2,2,2,3,1,1,0,0,0,0,0,2,0,1,1,5,0,2,2,4,4,2,3,0,0,0,1,0,5,5,28,8,1,4,9,0,0,1,1,4,1,0,14,0.25,1,0,12,12,14,0,NA,0
2298757,0,5,1,-2,5,5,3,1,1,0,0,0,0,0,1,0,3,4,5,1,3,2,2,5,1,2,1,1,1,1,1,1,1,65,9,9,5,7,0,0,5,2,3,1,0,16,0,1,12,11,12,13,0,1,0
2298921,0,5,1,-2,5,1,1,4,1,0,0,0,0,0,2,0,4,1,5,1,3,2,3,7,2,2,0,0,0,1,0,1,2,19,9,0,0,11,1,0,1,1,3,1,0,18,0.083251953125,1,NA,14,12,11,1,1,1
2299329,0,3,1,-2,6,2,1,1,1,0,0,0,0,0,2,1,1,1,6,0,2,1,4,4,2,2,0,0,0,1,0,1,1,36,9,8,2,4,3,0,1,1,1,1,0,15,0.1666259765625,1,12,7.5,12,5.5,0,1,0
2299489,1,6,2,-2,6,4,4,3,0,0,0,1,0,0,1,1,1,4,1,1,4,1,2,1,2,1,0,0,0,2,0,1,4,44,12,9,7,13,10,1,1,1,1,1,1,19,0.1666259765625,4,12,17,16,20,0,0,0
2300197,0,7,1,1,3,5,2,2,0,1,0,0,0,0,1,1,1,3,1,1,3,1,2,1,2,1,0,0,0,2,0,0,2,57,11,8,7,8,1,1,1,1,2,1,1,24,10.5833740234375,2,12,12,14,12,0,1,0
2300461,1,7,1,-2,6,5,4,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,2,1,1,1,1,1,1,1,1,5,1,50,10,9,7,10,0,1,5,2,2,1,1,36,13.9166259765625,1,12,13,13,16,0,1,0
2301575,1,3,1,2,5,3,3,1,1,0,0,0,0,0,2,0,1,3,1,0,3,1,2,1,1,1,1,0,0,1,2,1,1,57,10,4,1,4,0,1,3,4,3,2,1,20,0,1,7.5,7.5,13,14,0,1,0
2302555,0,5,1,2,4,3,3,4,1,0,0,0,0,0,2,0,1,1,5,1,4,1,2,1,1,2,1,1,2,2,1,3,1,37,11,9,4,10,15,0,3,4,1,1,0,31,2.1666259765625,1,12,13,14,13,0,1,0
2302735,1,2,1,1,1,4,4,1,1,0,0,0,0,0,1,1,1,3,1,1,3,1,3,1,2,1,0,0,0,2,0,1,1,48,13,13,3,12,2,1,1,1,3,1,1,18,3,1,17,16,17,17,0,1,1
2302771,1,4,1,2,1,2,3,4,0,0,0,0,0,1,2,0,3,2,1,1,4,2,6,1,2,1,0,0,0,1,0,2,0,34,9,4,0,4,0,1,1,1,2,1,1,18,0.083251953125,5,7.5,7.5,12,13,0,1,1
2302963,1,2,1,2,5,5,3,1,1,0,0,0,0,0,1,1,2,2,1,1,1,1,3,1,2,1,0,0,0,2,0,1,1,57,9,9,4,4,10,2,1,1,1,1,1,31,0.25,1,12,7.5,12,13,0,1,0
2305135,1,6,1,2,6,4,4,1,1,0,0,0,0,0,1,1,1,3,6,1,4,1,2,1,1,2,1,1,1,1,1,1,1,68,13,12,4,14,0,0,5,2,4,2,0,28,0,1,16,20,17,17,0,1,0
2306549,1,3,1,-2,6,6,4,3,0,0,0,1,0,0,1,1,1,2,1,1,1,1,2,5,2,1,0,0,0,2,0,1,4,61,11,5,4,3,0,1,1,1,3,1,1,12,18.5,4,9,5.5,14,17,0,1,0
2307533,0,5,1,2,4,2,4,2,0,1,0,0,0,0,1,1,2,2,5,1,3,1,1,1,2,2,1,1,1,1,1,1,1,21,10,9,7,12,9,0,4,2,1,2,0,29,0.416748046875,2,12,16,13,16,1,1,0
2307983,0,1,-2,2,4,1,1,1,1,0,0,0,0,0,2,0,1,1,5,1,4,2,2,4,2,3,0,0,0,1,0,1,1,24,9,8,4,9,1,0,1,1,3,1,0,17,0,1,12,12,12,11,0,NA,0
2308025,1,2,1,1,2,2,4,1,1,0,0,0,0,0,2,0,1,4,1,1,4,1,4,7,2,1,0,0,0,1,0,2,1,36,9,9,2,12,0,2,1,1,3,1,1,20,1.1666259765625,1,12,16,12,16,0,1,1
2309513,0,3,-2,1,2,6,4,1,1,0,0,0,0,0,1,1,1,1,2,1,3,2,1,5,2,1,0,0,0,2,0,1,1,61,6,8,4,4,1,3,1,1,1,1,1,37,0,1,12,7.5,10,16,0,NA,1
2309557,1,5,1,2,2,4,4,1,1,0,0,0,0,0,2,1,1,2,3,0,4,1,3,1,2,1,1,0,0,1,2,1,1,52,10,11,3,10,5,2,2,4,1,1,1,16,32.75,1,14,13,13,17,0,1,1
2309889,1,6,1,2,3,4,4,1,1,0,0,0,0,0,1,1,1,3,1,1,2,1,3,1,2,1,0,0,0,2,0,1,1,47,10,9,5,9,2,1,1,1,1,1,1,24,1.583251953125,1,12,12,13,16,0,1,1
2309989,0,4,1,-2,6,2,2,1,1,0,0,0,0,0,2,1,3,1,1,0,3,2,2,4,2,1,0,0,0,1,0,1,1,33,9,9,4,9,0,1,1,1,3,1,1,27,0,1,12,12,12,12,0,1,1
2310047,0,6,2,2,6,5,3,1,1,0,0,0,0,0,1,1,4,1,5,1,3,1,2,5,1,3,1,1,1,1,1,1,1,69,10,5,6,7,0,0,5,2,2,1,0,26,0.0833740234375,1,9,11,13,14,0,0,0
2310793,1,7,1,2,6,4,2,4,0,0,0,0,0,1,1,1,1,4,1,1,4,1,2,6,2,1,0,0,0,2,0,2,5,51,10,9,7,9,10,NA,1,1,2,1,1,19,0.5,5,12,12,13,12,0,1,0
2310821,1,3,1,2,4,3,4,1,1,0,0,0,0,0,1,1,1,4,1,1,2,1,2,1,2,1,0,0,0,2,0,1,1,39,11,1,4,12,3,1,1,1,1,1,1,24,1.6666259765625,1,0,16,14,16,0,1,1
2311713,1,3,1,-2,4,6,3,1,1,0,0,0,0,0,1,1,1,3,1,1,1,1,2,1,2,1,0,0,0,2,0,1,1,60,10,12,5,3,0,2,1,1,1,1,1,51,0.1666259765625,1,16,5.5,13,14,0,1,0
2312135,0,NA,-2,NA,NA,2,4,1,0,0,0,0,0,1,1,1,3,1,5,1,3,2,3,4,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,17,NA,NA,0
2312343,1,5,1,1,1,3,4,2,0,1,0,0,0,0,1,0,1,3,1,1,3,1,2,1,2,1,0,0,0,2,0,5,5,36,11,12,6,11,2,1,1,1,1,1,1,29,0,2,16,14,14,16,0,1,1
2312649,1,1,1,1,2,3,3,1,1,0,0,0,0,0,1,1,1,3,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,30,12,10,1,10,3,1,1,1,2,1,1,26,0,1,13,13,16,14,1,1,1
2312691,0,7,1,-2,6,5,2,1,1,0,0,0,0,0,1,0,1,3,3,1,3,1,2,1,2,2,1,1,1,1,1,1,1,74,13,8,7,7,3,1,5,2,3,1,0,21,0.5,1,12,11,17,12,0,1,0
2314949,1,6,1,-2,1,2,3,2,0,1,0,0,0,0,1,1,2,3,1,1,3,1,3,1,2,1,0,0,0,2,0,1,2,24,10,12,4,11,5,1,1,1,4,1,1,28,0.4166259765625,2,16,14,13,13,1,1,0
2316989,1,7,1,2,5,5,4,1,1,0,0,0,0,0,2,0,1,4,6,1,1,1,2,1,1,2,1,1,2,2,1,1,1,49,14,13,3,11,1,0,5,3,3,1,0,54,0.416748046875,1,17,14,20,16,1,1,0
2317233,1,7,1,-2,6,6,4,1,1,0,0,0,0,0,1,1,1,3,1,1,2,1,2,2,2,1,0,0,0,2,0,1,1,65,12,10,7,13,0,1,1,1,1,1,1,10,8.75,1,13,17,16,17,0,1,0
2318323,0,6,1,1,2,5,3,2,0,1,0,0,0,0,2,0,1,4,3,1,3,1,1,5,2,3,0,0,0,1,0,1,2,65,13,8,7,8,0,1,1,1,3,1,0,15,0.1666259765625,2,12,12,17,14,0,1,0
2318729,1,7,1,-2,6,2,2,1,1,0,0,0,0,0,1,1,1,1,6,1,4,1,4,1,2,2,0,0,0,2,0,1,1,25,9,9,5,9,2,0,1,1,1,1,0,18,0,1,12,12,12,12,1,1,1
2319615,1,2,1,1,3,3,2,4,1,0,0,0,0,0,1,1,1,1,1,1,4,1,2,1,2,1,0,0,0,2,0,2,1,35,9,9,4,10,2,1,1,1,3,1,1,25,0.083251953125,1,12,13,12,12,0,1,1
2319981,1,5,1,2,2,6,3,1,1,0,0,0,0,0,1,1,1,2,1,1,3,1,2,5,2,1,0,0,0,2,0,1,1,75,10,9,7,9,8,1,1,1,1,1,1,11,3,1,12,12,13,13,0,1,0
2320991,1,7,1,2,3,5,4,1,1,0,0,0,0,0,1,0,1,3,1,1,2,1,3,1,2,1,0,0,0,2,0,1,1,58,13,11,7,9,0,1,1,1,1,1,1,21,2.083251953125,1,14,12,17,16,0,1,0
2324611,0,3,1,2,5,4,1,1,1,0,0,0,0,0,2,0,1,4,1,1,4,2,6,4,2,1,0,0,0,1,0,1,1,49,9,9,4,4,2,1,2,1,3,1,1,15,0,1,12,7.5,12,10,0,1,1
2325909,1,6,1,2,4,5,3,1,1,0,0,0,0,0,1,1,2,4,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,52,12,12,6,8,0,1,5,2,3,2,1,36,0,1,16,12,16,13,0,1,0
2327049,1,6,1,-2,6,2,4,1,1,0,0,0,0,0,2,1,3,2,1,1,3,2,2,1,2,1,0,0,0,1,0,1,1,31,12,9,6,10,2,1,2,1,2,1,1,18,0,1,12,13,16,16,1,1,0
2327101,1,1,1,1,3,2,3,1,1,0,0,0,0,0,2,0,1,3,3,0,2,1,2,1,2,2,0,0,0,1,0,1,1,31,10,11,1,11,20,1,1,1,3,1,0,26,0.0833740234375,1,14,14,13,14,1,1,1
2328583,0,5,2,2,6,3,2,4,0,0,0,0,0,1,1,1,3,2,5,1,1,2,3,6,2,3,0,0,0,2,0,3,5,25,10,10,4,10,5,0,1,1,2,1,0,25,0.083251953125,5,13,13,13,12,0,0,0
2328849,1,5,1,-2,6,5,4,1,1,0,0,0,0,0,1,1,1,4,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,47,9,9,7,9,3,1,5,2,1,1,1,45,0.1666259765625,1,12,12,12,16,0,1,0
2329087,1,2,1,2,2,5,4,1,1,0,0,0,0,0,2,1,1,4,1,0,2,1,2,1,2,1,0,0,0,1,0,1,1,62,12,9,1,9,0,1,1,1,3,1,1,23,0.333251953125,1,12,12,16,16,0,1,0
2329385,0,5,1,2,1,4,4,4,1,0,0,0,0,0,1,0,1,4,5,1,3,1,3,1,1,3,1,0,0,2,2,5,1,47,13,9,5,9,1,0,4,2,1,2,0,41,1.5,1,12,12,17,20,0,1,0
2330119,1,2,1,2,5,5,4,1,1,0,0,0,0,0,1,1,1,3,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,57,10,9,4,9,2,3,1,1,1,1,1,49,0,1,12,12,13,17,1,1,1
2330201,0,5,1,-2,6,5,4,3,0,0,0,1,0,0,1,1,3,4,5,1,1,1,1,1,2,2,0,0,0,2,0,1,2,21,12,12,5,9,0,0,1,1,1,1,0,55,0,4,16,12,16,16,1,1,0
2331865,1,1,1,2,5,5,4,1,1,0,0,0,0,0,1,1,1,4,1,1,4,1,2,1,1,1,1,0,0,2,2,1,4,55,13,3,5,12,0,1,1,4,3,2,1,19,0.166748046875,1,5.5,16,17,17,0,1,0
2332513,1,1,1,2,4,6,2,1,1,0,0,0,0,1,2,1,1,1,1,0,3,1,1,5,2,1,0,0,0,1,0,1,1,70,9,5,3,5,4,1,1,1,2,1,1,18,0,1,9,9,12,12,0,1,0
2332637,1,5,1,-2,6,3,4,4,1,0,0,0,0,0,2,1,1,4,3,1,4,1,3,1,1,2,1,1,2,2,1,1,1,47,13,9,7,11,7,1,4,3,1,1,0,21,4.5,1,12,14,17,20,0,1,0
2333153,1,7,1,-2,6,3,4,1,1,0,0,0,0,0,2,1,1,3,1,1,1,1,2,1,2,1,0,0,0,1,0,1,1,43,12,9,7,8,2,1,2,1,3,1,1,20,2.9166259765625,1,12,12,16,17,0,1,1
2333337,0,6,1,-2,6,2,2,3,0,0,0,1,0,0,2,1,3,1,5,1,1,2,2,1,2,2,0,0,0,1,0,1,4,25,12,12,7,9,2,0,1,1,3,1,0,18,6.0833740234375,4,16,12,16,12,0,1,0
2333793,0,5,3,-2,6,1,2,1,1,0,0,0,0,0,1,1,1,1,6,0,2,2,3,1,2,2,0,0,0,2,0,1,5,20,9,0,4,8,3,0,1,1,1,1,0,15,0,1,NA,12,12,12,0,0,0
2334159,0,7,3,2,5,6,4,4,1,0,0,0,0,0,2,1,1,2,5,1,3,1,1,5,1,3,1,1,2,2,1,3,1,76,12,1,7,2,4,0,3,4,1,1,0,13,2,1,0,2.5,16,16,0,0,0
2334509,1,2,1,1,1,5,4,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,3,1,2,1,0,0,0,2,0,1,1,57,10,12,1,6,6,1,1,1,1,1,1,18,1,1,16,10,13,17,0,1,0
2334663,1,2,1,1,5,5,4,1,1,0,0,0,0,0,1,1,1,4,3,1,3,1,1,1,2,2,0,0,0,2,0,1,1,45,13,12,4,10,0,2,1,1,1,2,0,54,1,1,16,13,17,20,0,1,0
2334733,0,2,2,1,3,1,3,1,1,0,0,0,0,0,1,0,1,3,5,1,4,1,2,4,2,3,0,0,0,2,0,1,1,NA,10,12,0,14,2,0,1,1,3,1,0,20,0.1666259765625,1,16,20,13,13,0,0,1
2336171,1,7,1,-2,3,6,4,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,75,13,12,7,9,0,1,1,1,1,1,1,19,0.5833740234375,1,16,12,17,20,0,1,0
2336267,1,5,1,2,5,5,4,1,1,0,0,0,0,0,1,1,1,3,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,59,9,9,6,11,2,2,1,1,2,1,1,24,1.1666259765625,1,12,14,12,16,0,1,0
2336297,0,7,1,2,6,4,4,4,1,0,0,0,0,0,2,1,2,3,3,1,2,1,1,1,1,3,1,1,2,2,1,1,1,58,12,9,7,11,2,0,4,3,3,1,0,37,0.3333740234375,1,12,14,16,17,1,1,0
2337263,0,7,1,-2,6,6,3,1,1,0,0,0,0,0,1,1,2,3,4,1,4,1,1,5,1,3,1,1,1,1,1,1,1,64,12,9,7,10,0,0,5,2,1,1,0,37,0,1,12,13,16,13,0,1,0
2337359,1,5,1,-2,4,3,4,3,0,0,0,1,0,0,2,1,1,3,1,1,3,1,2,1,2,1,0,0,0,1,0,1,4,44,13,13,3,3,0,1,1,1,3,1,1,24,0,4,17,5.5,17,17,0,1,1
2337561,0,3,1,-2,6,2,4,4,1,0,0,0,0,0,1,1,2,1,5,1,3,2,5,4,1,3,1,1,1,1,1,1,1,27,13,13,5,11,0,0,5,2,2,2,0,27,0,1,17,14,17,16,1,1,0
2337841,1,2,1,2,3,3,2,4,1,0,0,0,0,0,1,0,1,1,1,1,3,2,1,6,2,1,0,0,0,2,0,2,1,52,10,12,1,4,2,2,1,1,2,1,1,36,0.25,1,16,7.5,13,12,0,1,0
2338101,1,7,1,0,5,2,2,4,1,0,0,0,0,0,2,0,4,1,5,1,3,1,3,1,2,2,0,0,0,1,0,2,1,29,10,9,5,11,7,0,1,1,3,1,0,18,1.083251953125,1,12,14,13,12,0,1,1
2338241,1,3,1,1,1,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,37,9,9,4,9,0,1,1,1,1,1,1,17,0.5833740234375,1,12,12,12,12,0,1,1
2339573,1,2,1,2,2,6,4,1,1,0,0,0,0,0,1,1,1,1,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,69,10,9,3,9,0,1,1,1,1,1,1,18,0.833251953125,1,12,12,13,16,0,1,0
